step,sense_time,move_time,deposit_time,diffusion_time
974,4.1961669921875e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0016629695892333984
975,5.507469177246094e-05,9.5367431640625e-07,3.0994415283203125e-06,0.0019321441650390625
976,5.412101745605469e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0015418529510498047
977,5.1021575927734375e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0017070770263671875
978,4.506111145019531e-05,0.0,1.9073486328125e-06,0.0018529891967773438
979,5.1975250244140625e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0014629364013671875
980,4.7206878662109375e-05,7.152557373046875e-07,2.1457672119140625e-06,0.0016376972198486328
981,4.601478576660156e-05,9.5367431640625e-07,1.9073486328125e-06,0.0015759468078613281
982,5.1975250244140625e-05,7.152557373046875e-07,2.1457672119140625e-06,0.00164794921875
983,4.887580871582031e-05,9.5367431640625e-07,2.86102294921875e-06,0.0016551017761230469
984,4.601478576660156e-05,1.1920928955078125e-06,5.0067901611328125e-06,0.0014739036560058594
985,5.078315734863281e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0014781951904296875
986,5.698204040527344e-05,0.0,2.1457672119140625e-06,0.0017490386962890625
987,4.1961669921875e-05,0.0,1.9073486328125e-06,0.0017578601837158203
988,4.601478576660156e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0017499923706054688
989,4.100799560546875e-05,6.9141387939453125e-06,9.5367431640625e-07,0.0017268657684326172
990,4.410743713378906e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.001749277114868164
991,5.817413330078125e-05,9.5367431640625e-07,2.1457672119140625e-06,0.0016820430755615234
992,4.291534423828125e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0017671585083007812
993,4.982948303222656e-05,9.5367431640625e-07,1.9073486328125e-06,0.001619100570678711
994,3.886222839355469e-05,9.5367431640625e-07,7.152557373046875e-07,0.0016682147979736328
995,4.076957702636719e-05,1.1920928955078125e-06,9.5367431640625e-07,0.0015299320220947266
996,4.887580871582031e-05,9.5367431640625e-07,1.1920928955078125e-06,0.0016591548919677734
997,4.1961669921875e-05,1.1920928955078125e-06,2.1457672119140625e-06,0.0017080307006835938
998,4.00543212890625e-05,7.152557373046875e-07,1.9073486328125e-06,0.001775979995727539
999,4.410743713378906e-05,0.0,1.1920928955078125e-06,0.0017101764678955078
